ISO,NAME,data,rcp,regnum,ssp,stat,tslice,year,value
NER,Niger,CDD,rcp60,120,SSP3,PopWeightAv,future,2090,4261.5
NGA,Nigeria,CDD,rcp60,121,SSP3,mean,future,2090,3513.5
NGA,Nigeria,CDD,rcp60,121,SSP3,PopWeightAv,future,2090,3437.5
NIC,Nicaragua,CDD,rcp60,122,SSP3,mean,future,2090,2606.0
NIC,Nicaragua,CDD,rcp60,122,SSP3,PopWeightAv,future,2090,2603.0
NLD,Netherlands,CDD,rcp60,123,SSP3,mean,future,2090,129.0
NLD,Netherlands,CDD,rcp60,123,SSP3,PopWeightAv,future,2090,142.5
NOR,Norway,CDD,rcp60,124,SSP3,mean,future,2090,10.5
NOR,Norway,CDD,rcp60,124,SSP3,PopWeightAv,future,2090,37.5
NPL,Nepal,CDD,rcp60,125,SSP3,mean,future,2090,827.5
NPL,Nepal,CDD,rcp60,125,SSP3,PopWeightAv,future,2090,1792.5
NZL,New Zealand,CDD,rcp60,126,SSP3,mean,future,2090,37.0
NZL,New Zealand,CDD,rcp60,126,SSP3,PopWeightAv,future,2090,113.0
OMN,Oman,CDD,rcp60,127,SSP3,mean,future,2090,3006.0
OMN,Oman,CDD,rcp60,127,SSP3,PopWeightAv,future,2090,2938.5
PAK,Pakistan,CDD,rcp60,128,SSP3,mean,future,2090,2329.5
PAK,Pakistan,CDD,rcp60,128,SSP3,PopWeightAv,future,2090,2872.0
PAN,Panama,CDD,rcp60,129,SSP3,mean,future,2090,2476.5
PAN,Panama,CDD,rcp60,129,SSP3,PopWeightAv,future,2090,2542.0
PER,Peru,CDD,rcp60,130,SSP3,mean,future,2090,1656.5
PER,Peru,CDD,rcp60,130,SSP3,PopWeightAv,future,2090,1077.5
PHL,Philippines,CDD,rcp60,131,SSP3,mean,future,2090,2541.0
PHL,Philippines,CDD,rcp60,131,SSP3,PopWeightAv,future,2090,2714.5
PNG,Papua New Guinea,CDD,rcp60,132,SSP3,mean,future,2090,2456.0
PNG,Papua New Guinea,CDD,rcp60,132,SSP3,PopWeightAv,future,2090,2069.5
POL,Poland,CDD,rcp60,133,SSP3,mean,future,2090,274.0
POL,Poland,CDD,rcp60,133,SSP3,PopWeightAv,future,2090,285.5
PRI,Puerto Rico,CDD,rcp60,134,SSP3,mean,future,2090,2110.5
PRI,Puerto Rico,CDD,rcp60,134,SSP3,PopWeightAv,future,2090,2023.0
PRT,Portugal,CDD,rcp60,135,SSP3,mean,future,2090,540.5
PRT,Portugal,CDD,rcp60,135,SSP3,PopWeightAv,future,2090,464.5
PRY,Paraguay,CDD,rcp60,136,SSP3,mean,future,2090,2343.5
PRY,Paraguay,CDD,rcp60,136,SSP3,PopWeightAv,future,2090,2009.0
PSE,Occupied Palestinian Terr.,CDD,rcp60,137,SSP3,mean,future,2090,1477.0
PSE,Occupied Palestinian Terr.,CDD,rcp60,137,SSP3,PopWeightAv,future,2090,1482.5
PYF,French Polynesia,CDD,rcp60,138,SSP3,mean,future,2090,486.0
PYF,French Polynesia,CDD,rcp60,138,SSP3,PopWeightAv,future,2090,972.0
QAT,Qatar,CDD,rcp60,139,SSP3,mean,future,2090,3972.5
QAT,Qatar,CDD,rcp60,139,SSP3,PopWeightAv,future,2090,4054.5
ROU,Romania,CDD,rcp60,140,SSP3,mean,future,2090,505.0
ROU,Romania,CDD,rcp60,140,SSP3,PopWeightAv,future,2090,571.5
RUS,Russian Federation,CDD,rcp60,141,SSP3,mean,future,2090,109.0
RUS,Russian Federation,CDD,rcp60,141,SSP3,PopWeightAv,future,2090,335.0
RWA,Rwanda,CDD,rcp60,142,SSP3,mean,future,2090,887.5
RWA,Rwanda,CDD,rcp60,142,SSP3,PopWeightAv,future,2090,824.0
SAU,Saudi Arabia,CDD,rcp60,143,SSP3,mean,future,2090,3378.0
SAU,Saudi Arabia,CDD,rcp60,143,SSP3,PopWeightAv,future,2090,3332.0
SDN,Sudan,CDD,rcp60,144,SSP3,mean,future,2090,3976.0
SDN,Sudan,CDD,rcp60,144,SSP3,PopWeightAv,future,2090,4296.5
SEN,Senegal,CDD,rcp60,145,SSP3,mean,future,2090,3817.0
SEN,Senegal,CDD,rcp60,145,SSP3,PopWeightAv,future,2090,3348.0
SGP,Singapore,CDD,rcp60,146,SSP3,mean,future,2090,
SGP,Singapore,CDD,rcp60,146,SSP3,PopWeightAv,future,2090,
SLB,Solomon Islands,CDD,rcp60,147,SSP3,mean,future,2090,2553.0
SLB,Solomon Islands,CDD,rcp60,147,SSP3,PopWeightAv,future,2090,2542.5
SLE,Sierra Leone,CDD,rcp60,148,SSP3,mean,future,2090,3083.0
SLE,Sierra Leone,CDD,rcp60,148,SSP3,PopWeightAv,future,2090,3088.5
SLV,El Salvador,CDD,rcp60,149,SSP3,mean,future,2090,2638.5
SLV,El Salvador,CDD,rcp60,149,SSP3,PopWeightAv,future,2090,2488.0
SOM,Somalia,CDD,rcp60,150,SSP3,mean,future,2090,3304.5
SOM,Somalia,CDD,rcp60,150,SSP3,PopWeightAv,future,2090,3337.0
SRB,Serbia,CDD,rcp60,151,SSP3,mean,future,2090,670.5
SRB,Serbia,CDD,rcp60,151,SSP3,PopWeightAv,future,2090,669.5
STP,Sao Tome and Principe,CDD,rcp60,152,SSP3,mean,future,2090,
STP,Sao Tome and Principe,CDD,rcp60,152,SSP3,PopWeightAv,future,2090,
SUR,Suriname,CDD,rcp60,153,SSP3,mean,future,2090,3136.5
SUR,Suriname,CDD,rcp60,153,SSP3,PopWeightAv,future,2090,3154.0
SVK,Slovakia,CDD,rcp60,154,SSP3,mean,future,2090,334.0
SVK,Slovakia,CDD,rcp60,154,SSP3,PopWeightAv,future,2090,363.5
SVN,Slovenia,CDD,rcp60,155,SSP3,mean,future,2090,386.0
SVN,Slovenia,CDD,rcp60,155,SSP3,PopWeightAv,future,2090,477.0
SWE,Sweden,CDD,rcp60,156,SSP3,mean,future,2090,31.0
SWE,Sweden,CDD,rcp60,156,SSP3,PopWeightAv,future,2090,68.5
SWZ,Swaziland,CDD,rcp60,157,SSP3,mean,future,2090,1358.5
SWZ,Swaziland,CDD,rcp60,157,SSP3,PopWeightAv,future,2090,1273.5
SYR,Syrian Arab Republic,CDD,rcp60,158,SSP3,mean,future,2090,1744.0
SYR,Syrian Arab Republic,CDD,rcp60,158,SSP3,PopWeightAv,future,2090,1675.0
TCD,Chad,CDD,rcp60,159,SSP3,mean,future,2090,3727.5
TCD,Chad,CDD,rcp60,159,SSP3,PopWeightAv,future,2090,3853.0
TGO,Togo,CDD,rcp60,160,SSP3,mean,future,2090,3406.0
TGO,Togo,CDD,rcp60,160,SSP3,PopWeightAv,future,2090,3352.5
THA,Thailand,CDD,rcp60,161,SSP3,mean,future,2090,3257.5
THA,Thailand,CDD,rcp60,161,SSP3,PopWeightAv,future,2090,3548.0
TJK,Tajikistan,CDD,rcp60,162,SSP3,mean,future,2090,333.0
TJK,Tajikistan,CDD,rcp60,162,SSP3,PopWeightAv,future,2090,963.0
TKM,Turkmenistan,CDD,rcp60,163,SSP3,mean,future,2090,1640.0
TKM,Turkmenistan,CDD,rcp60,163,SSP3,PopWeightAv,future,2090,1656.0
TLS,East Timor,CDD,rcp60,164,SSP3,mean,future,2090,2425.0
TLS,East Timor,CDD,rcp60,164,SSP3,PopWeightAv,future,2090,2390.5
TON,Tonga,CDD,rcp60,165,SSP3,mean,future,2090,
TON,Tonga,CDD,rcp60,165,SSP3,PopWeightAv,future,2090,
TTO,Trinidad and Tobago,CDD,rcp60,166,SSP3,mean,future,2090,2792.0
TTO,Trinidad and Tobago,CDD,rcp60,166,SSP3,PopWeightAv,future,2090,2796.0
TUN,Tunisia,CDD,rcp60,167,SSP3,mean,future,2090,1822.0
TUN,Tunisia,CDD,rcp60,167,SSP3,PopWeightAv,future,2090,1463.5
TUR,Turkey,CDD,rcp60,168,SSP3,mean,future,2090,652.0
TUR,Turkey,CDD,rcp60,168,SSP3,PopWeightAv,future,2090,745.0
TWN,Taiwan,CDD,rcp60,169,SSP3,mean,future,2090,1041.0
TWN,Taiwan,CDD,rcp60,169,SSP3,PopWeightAv,future,2090,1363.5
TZA,United Republic of Tanzania,CDD,rcp60,170,SSP3,mean,future,2090,1928.5
TZA,United Republic of Tanzania,CDD,rcp60,170,SSP3,PopWeightAv,future,2090,1863.5
UGA,Uganda,CDD,rcp60,171,SSP3,mean,future,2090,2152.5
UGA,Uganda,CDD,rcp60,171,SSP3,PopWeightAv,future,2090,1968.0
UKR,Ukraine,CDD,rcp60,172,SSP3,mean,future,2090,436.5
UKR,Ukraine,CDD,rcp60,172,SSP3,PopWeightAv,future,2090,453.0
URY,Uruguay,CDD,rcp60,173,SSP3,mean,future,2090,682.5
URY,Uruguay,CDD,rcp60,173,SSP3,PopWeightAv,future,2090,470.5
USA,United States of America,CDD,rcp60,174,SSP3,mean,future,2090,629.5
USA,United States of America,CDD,rcp60,174,SSP3,PopWeightAv,future,2090,997.5
UZB,Uzbekistan,CDD,rcp60,175,SSP3,mean,future,2090,1303.5
UZB,Uzbekistan,CDD,rcp60,175,SSP3,PopWeightAv,future,2090,1240.5
VCT,Saint Vincent and the Grenadines,CDD,rcp60,176,SSP3,mean,future,2090,3214.0
VCT,Saint Vincent and the Grenadines,CDD,rcp60,176,SSP3,PopWeightAv,future,2090,3214.0
VEN,Venezuela,CDD,rcp60,177,SSP3,mean,future,2090,2954.0
VEN,Venezuela,CDD,rcp60,177,SSP3,PopWeightAv,future,2090,2741.0
VNM,Viet Nam,CDD,rcp60,178,SSP3,mean,future,2090,2567.0
VNM,Viet Nam,CDD,rcp60,178,SSP3,PopWeightAv,future,2090,2935.0
VUT,Vanuatu,CDD,rcp60,179,SSP3,mean,future,2090,1859.0
VUT,Vanuatu,CDD,rcp60,179,SSP3,PopWeightAv,future,2090,1857.0
WSM,Samoa,CDD,rcp60,180,SSP3,mean,future,2090,3116.0
WSM,Samoa,CDD,rcp60,180,SSP3,PopWeightAv,future,2090,3116.0
YEM,Yemen,CDD,rcp60,181,SSP3,mean,future,2090,2396.5
YEM,Yemen,CDD,rcp60,181,SSP3,PopWeightAv,future,2090,1729.5
ZAF,South Africa,CDD,rcp60,182,SSP3,mean,future,2090,973.0
ZAF,South Africa,CDD,rcp60,182,SSP3,PopWeightAv,future,2090,874.5
ZMB,Zambia,CDD,rcp60,183,SSP3,mean,future,2090,1840.0
ZMB,Zambia,CDD,rcp60,183,SSP3,PopWeightAv,future,2090,1739.5
ZWE,Zimbabwe,CDD,rcp60,184,SSP3,mean,future,2090,1661.5
ZWE,Zimbabwe,CDD,rcp60,184,SSP3,PopWeightAv,future,2090,1430.0
GUF,French Guiana,CDD,rcp60,185,SSP3,mean,future,2090,2935.5
GUF,French Guiana,CDD,rcp60,185,SSP3,PopWeightAv,future,2090,2803.5
SSD,South Sudan,CDD,rcp60,186,SSP3,mean,future,2090,3828.0
SSD,South Sudan,CDD,rcp60,186,SSP3,PopWeightAv,future,2090,3960.5
ESH,Western Sahara,CDD,rcp60,187,SSP3,mean,future,2090,2517.5
ESH,Western Sahara,CDD,rcp60,187,SSP3,PopWeightAv,future,2090,2237.5
GRL,Greenland,CDD,rcp60,188,SSP3,mean,future,2090,0.0
GRL,Greenland,CDD,rcp60,188,SSP3,PopWeightAv,future,2090,
PRK,North Korea,CDD,rcp60,189,SSP3,mean,future,2090,334.0
PRK,North Korea,CDD,rcp60,189,SSP3,PopWeightAv,future,2090,501.5
ABW,Aruba,CDD,rcp60,1,SSP3,mean,future,2100,
ABW,Aruba,CDD,rcp60,1,SSP3,PopWeightAv,future,2100,
AFG,Afghanistan,CDD,rcp60,2,SSP3,mean,future,2100,1328.0
AFG,Afghanistan,CDD,rcp60,2,SSP3,PopWeightAv,future,2100,1067.5
AGO,Angola,CDD,rcp60,3,SSP3,mean,future,2100,1743.5
AGO,Angola,CDD,rcp60,3,SSP3,PopWeightAv,future,2100,1563.5
ALB,Albania,CDD,rcp60,4,SSP3,mean,future,2100,647.5
ALB,Albania,CDD,rcp60,4,SSP3,PopWeightAv,future,2100,746.5
ARE,United Arab Emirates,CDD,rcp60,5,SSP3,mean,future,2100,3867.5
ARE,United Arab Emirates,CDD,rcp60,5,SSP3,PopWeightAv,future,2100,3744.0
ARG,Argentina,CDD,rcp60,6,SSP3,mean,future,2100,617.0
ARG,Argentina,CDD,rcp60,6,SSP3,PopWeightAv,future,2100,787.5
ARM,Armenia,CDD,rcp60,7,SSP3,mean,future,2100,460.5
ARM,Armenia,CDD,rcp60,7,SSP3,PopWeightAv,future,2100,526.5
AUS,Australia,CDD,rcp60,8,SSP3,mean,future,2100,2066.5
AUS,Australia,CDD,rcp60,8,SSP3,PopWeightAv,future,2100,610.0
AUT,Austria,CDD,rcp60,9,SSP3,mean,future,2100,243.5
AUT,Austria,CDD,rcp60,9,SSP3,PopWeightAv,future,2100,360.5
AZE,Azerbaijan,CDD,rcp60,10,SSP3,mean,future,2100,892.0
AZE,Azerbaijan,CDD,rcp60,10,SSP3,PopWeightAv,future,2100,994.0
BDI,Burundi,CDD,rcp60,11,SSP3,mean,future,2100,1337.5
BDI,Burundi,CDD,rcp60,11,SSP3,PopWeightAv,future,2100,1285.0
BEL,Belgium,CDD,rcp60,12,SSP3,mean,future,2100,269.5
BEL,Belgium,CDD,rcp60,12,SSP3,PopWeightAv,future,2100,257.5
BEN,Benin,CDD,rcp60,13,SSP3,mean,future,2100,3702.0
BEN,Benin,CDD,rcp60,13,SSP3,PopWeightAv,future,2100,3590.0
BFA,Burkina Faso,CDD,rcp60,14,SSP3,mean,future,2100,4128.0
BFA,Burkina Faso,CDD,rcp60,14,SSP3,PopWeightAv,future,2100,4115.5
BGD,Bangladesh,CDD,rcp60,15,SSP3,mean,future,2100,3030.5
BGD,Bangladesh,CDD,rcp60,15,SSP3,PopWeightAv,future,2100,3050.5
BGR,Bulgaria,CDD,rcp60,16,SSP3,mean,future,2100,620.5
BGR,Bulgaria,CDD,rcp60,16,SSP3,PopWeightAv,future,2100,629.5
BHR,Bahrain,CDD,rcp60,17,SSP3,mean,future,2100,
BHR,Bahrain,CDD,rcp60,17,SSP3,PopWeightAv,future,2100,
BHS,Bahamas,CDD,rcp60,18,SSP3,mean,future,2100,2085.5
BHS,Bahamas,CDD,rcp60,18,SSP3,PopWeightAv,future,2100,2440.5
BIH,Bosnia and Herzegovina,CDD,rcp60,19,SSP3,mean,future,2100,506.5
BIH,Bosnia and Herzegovina,CDD,rcp60,19,SSP3,PopWeightAv,future,2100,518.0
BLR,Belarus,CDD,rcp60,20,SSP3,mean,future,2100,292.5
BLR,Belarus,CDD,rcp60,20,SSP3,PopWeightAv,future,2100,296.5
BLZ,Belize,CDD,rcp60,21,SSP3,mean,future,2100,2642.5
BLZ,Belize,CDD,rcp60,21,SSP3,PopWeightAv,future,2100,2665.0
BOL,Bolivia,CDD,rcp60,22,SSP3,mean,future,2100,1948.5
BOL,Bolivia,CDD,rcp60,22,SSP3,PopWeightAv,future,2100,1737.5
BRA,Brazil,CDD,rcp60,23,SSP3,mean,future,2100,2979.0
BRA,Brazil,CDD,rcp60,23,SSP3,PopWeightAv,future,2100,1903.0
BRB,Barbados,CDD,rcp60,24,SSP3,mean,future,2100,
BRB,Barbados,CDD,rcp60,24,SSP3,PopWeightAv,future,2100,
BRN,Brunei Darussalam,CDD,rcp60,25,SSP3,mean,future,2100,2828.0
BRN,Brunei Darussalam,CDD,rcp60,25,SSP3,PopWeightAv,future,2100,2914.5
BTN,Bhutan,CDD,rcp60,26,SSP3,mean,future,2100,230.5
BTN,Bhutan,CDD,rcp60,26,SSP3,PopWeightAv,future,2100,1232.5
BWA,Botswana,CDD,rcp60,27,SSP3,mean,future,2100,2033.5
BWA,Botswana,CDD,rcp60,27,SSP3,PopWeightAv,future,2100,1793.5
CAF,Central African Republic,CDD,rcp60,28,SSP3,mean,future,2100,2991.0
CAF,Central African Republic,CDD,rcp60,28,SSP3,PopWeightAv,future,2100,2914.0
CAN,Canada,CDD,rcp60,29,SSP3,mean,future,2100,59.0
CAN,Canada,CDD,rcp60,29,SSP3,PopWeightAv,future,2100,306.0
CHE,Switzerland,CDD,rcp60,30,SSP3,mean,future,2100,152.5
CHE,Switzerland,CDD,rcp60,30,SSP3,PopWeightAv,future,2100,263.5
CHL,Chile,CDD,rcp60,31,SSP3,mean,future,2100,13.0
CHL,Chile,CDD,rcp60,31,SSP3,PopWeightAv,future,2100,56.0
CHN,China,CDD,rcp60,32,SSP3,mean,future,2100,591.0
CHN,China,CDD,rcp60,32,SSP3,PopWeightAv,future,2100,1180.5
CIV,Cote d'Ivoire,CDD,rcp60,33,SSP3,mean,future,2100,3251.5
CIV,Cote d'Ivoire,CDD,rcp60,33,SSP3,PopWeightAv,future,2100,3187.5
CMR,Cameroon,CDD,rcp60,34,SSP3,mean,future,2100,2684.0
CMR,Cameroon,CDD,rcp60,34,SSP3,PopWeightAv,future,2100,2648.5
COD,Dem. Rep. of the Congo,CDD,rcp60,35,SSP3,mean,future,2100,2647.0
COD,Dem. Rep. of the Congo,CDD,rcp60,35,SSP3,PopWeightAv,future,2100,2410.5
COG,Congo,CDD,rcp60,36,SSP3,mean,future,2100,2735.0
COG,Congo,CDD,rcp60,36,SSP3,PopWeightAv,future,2100,2814.0
COL,Colombia,CDD,rcp60,37,SSP3,mean,future,2100,2666.0
COL,Colombia,CDD,rcp60,37,SSP3,PopWeightAv,future,2100,1796.0
COM,Comoros,CDD,rcp60,38,SSP3,mean,future,2100,2023.5
COM,Comoros,CDD,rcp60,38,SSP3,PopWeightAv,future,2100,2023.5
CPV,Cape Verde,CDD,rcp60,39,SSP3,mean,future,2100,
CPV,Cape Verde,CDD,rcp60,39,SSP3,PopWeightAv,future,2100,
CRI,Costa Rica,CDD,rcp60,40,SSP3,mean,future,2100,2376.5
CRI,Costa Rica,CDD,rcp60,40,SSP3,PopWeightAv,future,2100,2042.5
CUB,Cuba,CDD,rcp60,41,SSP3,mean,future,2100,2606.5
CUB,Cuba,CDD,rcp60,41,SSP3,PopWeightAv,future,2100,2594.5
CYP,Cyprus,CDD,rcp60,42,SSP3,mean,future,2100,1278.0
CYP,Cyprus,CDD,rcp60,42,SSP3,PopWeightAv,future,2100,1338.5
CZE,Czech Republic,CDD,rcp60,43,SSP3,mean,future,2100,317.5
CZE,Czech Republic,CDD,rcp60,43,SSP3,PopWeightAv,future,2100,331.0
DEU,Germany,CDD,rcp60,44,SSP3,mean,future,2100,294.0
DEU,Germany,CDD,rcp60,44,SSP3,PopWeightAv,future,2100,319.0
DJI,Djibouti,CDD,rcp60,45,SSP3,mean,future,2100,3838.5
DJI,Djibouti,CDD,rcp60,45,SSP3,PopWeightAv,future,2100,3731.0
DNK,Denmark,CDD,rcp60,46,SSP3,mean,future,2100,103.5
DNK,Denmark,CDD,rcp60,46,SSP3,PopWeightAv,future,2100,110.5
DOM,Dominican Republic,CDD,rcp60,47,SSP3,mean,future,2100,2221.0
DOM,Dominican Republic,CDD,rcp60,47,SSP3,PopWeightAv,future,2100,2228.0
DZA,Algeria,CDD,rcp60,48,SSP3,mean,future,2100,2898.0
DZA,Algeria,CDD,rcp60,48,SSP3,PopWeightAv,future,2100,1299.0
ECU,Ecuador,CDD,rcp60,49,SSP3,mean,future,2100,1723.0
ECU,Ecuador,CDD,rcp60,49,SSP3,PopWeightAv,future,2100,2151.5
EGY,Egypt,CDD,rcp60,50,SSP3,mean,future,2100,2428.0
EGY,Egypt,CDD,rcp60,50,SSP3,PopWeightAv,future,2100,1895.0
ERI,Eritrea,CDD,rcp60,51,SSP3,mean,future,2100,3413.5
ERI,Eritrea,CDD,rcp60,51,SSP3,PopWeightAv,future,2100,2438.0
ESP,Spain,CDD,rcp60,52,SSP3,mean,future,2100,698.5
ESP,Spain,CDD,rcp60,52,SSP3,PopWeightAv,future,2100,760.5
EST,Estonia,CDD,rcp60,53,SSP3,mean,future,2100,135.0
EST,Estonia,CDD,rcp60,53,SSP3,PopWeightAv,future,2100,130.5
ETH,Ethiopia,CDD,rcp60,54,SSP3,mean,future,2100,2111.5
ETH,Ethiopia,CDD,rcp60,54,SSP3,PopWeightAv,future,2100,1093.5
FIN,Finland,CDD,rcp60,55,SSP3,mean,future,2100,58.0
FIN,Finland,CDD,rcp60,55,SSP3,PopWeightAv,future,2100,87.0
FJI,Fiji,CDD,rcp60,56,SSP3,mean,future,2100,1960.5
FJI,Fiji,CDD,rcp60,56,SSP3,PopWeightAv,future,2100,1798.5
FRA,France,CDD,rcp60,57,SSP3,mean,future,2100,396.5
FRA,France,CDD,rcp60,57,SSP3,PopWeightAv,future,2100,441.0
GAB,Gabon,CDD,rcp60,58,SSP3,mean,future,2100,2776.0
GAB,Gabon,CDD,rcp60,58,SSP3,PopWeightAv,future,2100,2829.0
GBR,United Kingdom,CDD,rcp60,59,SSP3,mean,future,2100,58.5
GBR,United Kingdom,CDD,rcp60,59,SSP3,PopWeightAv,future,2100,105.5
GEO,Georgia,CDD,rcp60,60,SSP3,mean,future,2100,434.0
GEO,Georgia,CDD,rcp60,60,SSP3,PopWeightAv,future,2100,617.5
GHA,Ghana,CDD,rcp60,61,SSP3,mean,future,2100,3578.5
GHA,Ghana,CDD,rcp60,61,SSP3,PopWeightAv,future,2100,3486.0
GIN,Guinea,CDD,rcp60,62,SSP3,mean,future,2100,3065.5
GIN,Guinea,CDD,rcp60,62,SSP3,PopWeightAv,future,2100,2941.5
GMB,Gambia,CDD,rcp60,63,SSP3,mean,future,2100,3494.5
GMB,Gambia,CDD,rcp60,63,SSP3,PopWeightAv,future,2100,3420.0
GNB,Guinea-Bissau,CDD,rcp60,64,SSP3,mean,future,2100,3241.5
GNB,Guinea-Bissau,CDD,rcp60,64,SSP3,PopWeightAv,future,2100,3289.0
GNQ,Equatorial Guinea,CDD,rcp60,65,SSP3,mean,future,2100,2344.0
GNQ,Equatorial Guinea,CDD,rcp60,65,SSP3,PopWeightAv,future,2100,2315.0
GRC,Greece,CDD,rcp60,66,SSP3,mean,future,2100,792.5
GRC,Greece,CDD,rcp60,66,SSP3,PopWeightAv,future,2100,867.0
GTM,Guatemala,CDD,rcp60,67,SSP3,mean,future,2100,2256.0
GTM,Guatemala,CDD,rcp60,67,SSP3,PopWeightAv,future,2100,1470.5
GUY,Guyana,CDD,rcp60,68,SSP3,mean,future,2100,3167.5
GUY,Guyana,CDD,rcp60,68,SSP3,PopWeightAv,future,2100,3273.0
HKG,"China, Hong Kong SAR",CDD,rcp60,69,SSP3,mean,future,2100,2145.5
HKG,"China, Hong Kong SAR",CDD,rcp60,69,SSP3,PopWeightAv,future,2100,2145.5
HND,Honduras,CDD,rcp60,70,SSP3,mean,future,2100,2188.5
HND,Honduras,CDD,rcp60,70,SSP3,PopWeightAv,future,2100,1920.5
HRV,Croatia,CDD,rcp60,71,SSP3,mean,future,2100,660.0
HRV,Croatia,CDD,rcp60,71,SSP3,PopWeightAv,future,2100,703.0
HTI,Haiti,CDD,rcp60,72,SSP3,mean,future,2100,2405.0
HTI,Haiti,CDD,rcp60,72,SSP3,PopWeightAv,future,2100,2453.5
HUN,Hungary,CDD,rcp60,73,SSP3,mean,future,2100,627.5
HUN,Hungary,CDD,rcp60,73,SSP3,PopWeightAv,future,2100,613.0
IDN,Indonesia,CDD,rcp60,74,SSP3,mean,future,2100,2819.0
IDN,Indonesia,CDD,rcp60,74,SSP3,PopWeightAv,future,2100,3009.0
IND,India,CDD,rcp60,75,SSP3,mean,future,2100,2805.0
IND,India,CDD,rcp60,75,SSP3,PopWeightAv,future,2100,3070.0
IRL,Ireland,CDD,rcp60,76,SSP3,mean,future,2100,13.0
IRL,Ireland,CDD,rcp60,76,SSP3,PopWeightAv,future,2100,16.5
IRN,Iran (Islamic Republic of),CDD,rcp60,77,SSP3,mean,future,2100,1885.0
IRN,Iran (Islamic Republic of),CDD,rcp60,77,SSP3,PopWeightAv,future,2100,1542.5
IRQ,Iraq,CDD,rcp60,78,SSP3,mean,future,2100,2871.5
IRQ,Iraq,CDD,rcp60,78,SSP3,PopWeightAv,future,2100,3009.0
ISL,Iceland,CDD,rcp60,79,SSP3,mean,future,2100,0.0
ISL,Iceland,CDD,rcp60,79,SSP3,PopWeightAv,future,2100,
ISR,Israel,CDD,rcp60,80,SSP3,mean,future,2100,1686.5
ISR,Israel,CDD,rcp60,80,SSP3,PopWeightAv,future,2100,1549.5
ITA,Italy,CDD,rcp60,81,SSP3,mean,future,2100,625.0
ITA,Italy,CDD,rcp60,81,SSP3,PopWeightAv,future,2100,713.0
JAM,Jamaica,CDD,rcp60,82,SSP3,mean,future,2100,2406.0
JAM,Jamaica,CDD,rcp60,82,SSP3,PopWeightAv,future,2100,2254.0
JOR,Jordan,CDD,rcp60,83,SSP3,mean,future,2100,1735.5
JOR,Jordan,CDD,rcp60,83,SSP3,PopWeightAv,future,2100,1524.5
JPN,Japan,CDD,rcp60,84,SSP3,mean,future,2100,602.0
JPN,Japan,CDD,rcp60,84,SSP3,PopWeightAv,future,2100,850.5
KAZ,Kazakhstan,CDD,rcp60,85,SSP3,mean,future,2100,728.5
KAZ,Kazakhstan,CDD,rcp60,85,SSP3,PopWeightAv,future,2100,649.5
KEN,Kenya,CDD,rcp60,86,SSP3,mean,future,2100,2674.0
KEN,Kenya,CDD,rcp60,86,SSP3,PopWeightAv,future,2100,1318.0
KGZ,Kyrgyzstan,CDD,rcp60,87,SSP3,mean,future,2100,106.0
KGZ,Kyrgyzstan,CDD,rcp60,87,SSP3,PopWeightAv,future,2100,294.0
KHM,Cambodia,CDD,rcp60,88,SSP3,mean,future,2100,3410.0
KHM,Cambodia,CDD,rcp60,88,SSP3,PopWeightAv,future,2100,3556.0
KOR,Republic of Korea,CDD,rcp60,89,SSP3,mean,future,2100,710.5
KOR,Republic of Korea,CDD,rcp60,89,SSP3,PopWeightAv,future,2100,823.0
KWT,Kuwait,CDD,rcp60,90,SSP3,mean,future,2100,3731.5
KWT,Kuwait,CDD,rcp60,90,SSP3,PopWeightAv,future,2100,3779.0
LAO,Lao People's Dem. Republic,CDD,rcp60,91,SSP3,mean,future,2100,2394.0
LAO,Lao People's Dem. Republic,CDD,rcp60,91,SSP3,PopWeightAv,future,2100,2638.5
LBN,Lebanon,CDD,rcp60,92,SSP3,mean,future,2100,920.0
LBN,Lebanon,CDD,rcp60,92,SSP3,PopWeightAv,future,2100,909.5
LBR,Liberia,CDD,rcp60,93,SSP3,mean,future,2100,2772.0
LBR,Liberia,CDD,rcp60,93,SSP3,PopWeightAv,future,2100,2800.5
LBY,Libyan Arab Jamahiriya,CDD,rcp60,94,SSP3,mean,future,2100,2358.5
LBY,Libyan Arab Jamahiriya,CDD,rcp60,94,SSP3,PopWeightAv,future,2100,1721.5
LCA,St. Lucia,CDD,rcp60,95,SSP3,mean,future,2100,
LCA,St. Lucia,CDD,rcp60,95,SSP3,PopWeightAv,future,2100,
LKA,Sri Lanka,CDD,rcp60,96,SSP3,mean,future,2100,3137.5
LKA,Sri Lanka,CDD,rcp60,96,SSP3,PopWeightAv,future,2100,2866.5
LSO,Lesotho,CDD,rcp60,97,SSP3,mean,future,2100,180.5
LSO,Lesotho,CDD,rcp60,97,SSP3,PopWeightAv,future,2100,207.5
LTU,Lithuania,CDD,rcp60,98,SSP3,mean,future,2100,210.0
LTU,Lithuania,CDD,rcp60,98,SSP3,PopWeightAv,future,2100,211.5
LUX,Luxembourg,CDD,rcp60,99,SSP3,mean,future,2100,338.0
LUX,Luxembourg,CDD,rcp60,99,SSP3,PopWeightAv,future,2100,338.0
LVA,Latvia,CDD,rcp60,100,SSP3,mean,future,2100,166.0
LVA,Latvia,CDD,rcp60,100,SSP3,PopWeightAv,future,2100,174.0
